text,source,date,url
"Nations Voice.  
 
*** 
 
This is largely a subjective statement, 
but is misleading in that it refers to ”this 
approach ” which does not acknowledge 
the significant processes  surrounding 
constitutional recognition  that have 
involved Aboriginal and Torres Strait 
Islander people and n on-Indigenous 
Australians for more than two decades.  
  
 82 THIS DECISION IS YOURS  
 
 
*** 
 
This is a very important decision. 
Unfortunately, the legitimate questions 
and concerns of many Australians have 
been dismissed.  
 
 
 
*** 
 
Fortunately, this referendum won’t be 
decided by politicians, corporations or 
celebrities.  
 
It will be decided by eve ry Australian. It 
affects every Australian.  
*** 
 
If you don’t know, vote no.  
 This is correct, in that to change the 
Constitution requires a referendum of 
the Australian people.  
*** 
 
The questions and concerns that have 
been articulated in the No case a re 
predominantly misleading in that there",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"overwhelming majority of Aboriginal 
and Torres Strait Islander people 
support this change. This is 
demonstrated, for instance, through the 
national deliberative consultative 
process that sits behind the Uluru 
Statement from the Heart, which 
involved more than 1000 Aboriginal and 
Torres Strait Islander people across the 
country , and led to a consensus position 
being adopted, asking for a 
constitutionally enshrined First Nations 
Voice. It is consistently confirmed 
through polling. In January 2023, an 
Ipsos poll indicated 80% support 
amongst the 300 Indigenous 
respondents. In Apri l 2023, YouGov 
found support at 83% among the 732 
Indigenous participants in its poll across 
the country. In 2022, Reconciliation 
Australia’s Barometer survey found that 
87% of First Nations respondents said it 
was important to protect  a First Nations 
body  in the Constitution . In addition to 
the polling, there is also significant 
support among prominent Indigenous",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Aboriginal and Torres Strait Islander 
Communities, Gender Balanced and 
Include Youth:  
- The Voice would ha ve specific 
remote representatives, as well as 
representation for the mainland 
Torres Strait Islander population.  
 
*** 
 
It is true that many Aboriginal and 
Torres Strait Islander people living and 
working in remote areas are calling for 
action on urgent p roblems confronting 
their communities. It is misleading not 
to include the fact that so many of these 
people support the Voice as an 
important, practically orientated step 
towards achieving action.  
 
To give one example, Bardi man from 
the Kimberley, Tyron ne Garstone said 
that the Voice will provide “an ongoing, 
constructive conversation with 
politicians and bureaucrats about what 
works a nd what doesn’t”. He said, “We 
have long -term issues we need to fix … 
health, education, employment, 
housing, incarceration and the 
protection of our culture … We want this 
to be about the people of Australia",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"proposed change to the Australian Constitution. 
On the ballot paper:
Write YES if you approve the
proposed change  
Sample ballot paper Sample ballot paper
Authorised by the Electoral Commissioner, 10 Mort Street, CanberraORWrite NO  if you do not approve 
the proposed change
Referendum on proposed 
Constitution alteration
DIRECTIONS TO VOTER
Write “YES” or “NO” in the 
space provided opposite 
the question set out below.OFFICIAL USE ONLY
Commonwealth of Australia 
BALLOT PAPER
State/territory
WRITE “YES” 
OR “NO”DO YOU APPROVE 
THIS PROPOSED ALTERATION?A PROPOSED LAW:
There would be a description 
of the proposed constitutional 
change here.
SAMPLEYESReferendum on proposed 
Constitution alteration
DIRECTIONS TO VOTER
Write “YES” or “NO” in the 
space provided opposite 
the question set out below.OFFICIAL USE ONLY
Commonwealth of Australia 
BALLOT PAPER
State/territory
WRITE “YES” 
OR “NO”DO YOU APPROVE THIS PROPOSED ALTERATION?A PROPOSED LAW:
There would be a description",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"and fall depending on party selection, and election results.A Voice to Parliament will help redress the entrenched and systemic discrimination against Aboriginal
and Torres Strait Islander peoples.  Dan Peled/AAP05/09/2023, 04:52 10 questions about the V oice to Parliament - answered by the experts
https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014 5/6Finally, while individual traditional owners might be able to negotiate land claims and native title
rights with government, they do not have a nationally representative voice to speak to parliament and
government in a coordinated way about the laws and policies that will apply to these negotiations.
There is no one to make sure the rules of the game are fair.
7. Will the Voice give rise to High Court litigation and clog up parliamentary
work?
No. According to the prevailing weight of informed legal opinion, the establishment of the Voice does",10 questions about the Voice to Parliament answered by the experts - The Conversation.pdf,2023-09-14,https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014
"Aboriginal and Torres Strait 
Islander people in:  
■ Life expectancy.  
■ Infant mortality and 
health.  
■ Education and 
employment.  
 
*** 
 
For a long time, governments 
with good intentions have 
spent billions trying to deal 
with these issues.  
 
 
*** 
 
But they haven’t achieved 
lasting improvement because 
they haven’t listened to 
people on the ground.  
 
The current approach is 
broken  and the Voice is our 
best chance to fix it.  
 
 
 
 
 
  
 
 
There is substantial academic research that 
supports the claim that practical progress will be 
made in relation to key indicators when the 
government listens to the views of Ab original 
and Torres Strait Islander people.  
 
 
 
 
 
 
*** 
 
This is true. One example of such a program is 
the Indigenous Advancement Strategy, which 
involved an initial commitment by the Coalition 
government of $4.8 billion over four years from 
2014 -2015.  
 
*** 
 
It is true that to date the money that has been",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"In terms of a better future, this reflects the 
substantial research that listening to Indigenous 
peoples will result in better outcomes.  
 
 
*** 
 
This is correct. A constitutional amendment 
requires a referendum of the Australian people.  
 
 
 
*** 
 
This is a broad and largely subjective statement 
about progress that is difficult to measure. There 
have certainly be en significant constitutional, 
legal, political, economic and social changes 
since 1901.   
 
 
*** 
 
This broad statement reflects generally the social 
attitudes towards the culture and contributions 
of Aboriginal and Torres Strait Islander people in 
Australia . 
 
 
*** 
 
This is correct. In 1967 90. 77 per cent of 
Australians voted Yes to two changes to the 
Constitution that affected Aboriginal Australians. 
One of those changes was to remove section 
127, which had previously excluded Aboriginal 
people from the reckoning of the people of the 
Commonweal th, something that had financial",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"7. Will the Voice give rise to High Court litigation and clog up parliamentary
work?
No. According to the prevailing weight of informed legal opinion, the establishment of the Voice does
not pose any abnormal risk of excessive litigation.
Any suggestion the Voice would clog up the parliament or the government ignores the parliament’s
ability to determine its own business, and the parliament’s legislative power to determine how the
Voice will engage with the government.
Read more: What happens if the government goes against the advice of the Voice to 
Parliament?
8. How does the Voice affect sovereignty?
Sovereignty is a complex idea, referring at a general level to ultimate political authority within a
community. However, people talk about it in different ways. The Voice proposal interacts with
sovereignty at three different levels.
First, the call for the Voice reform is based on the strong assertion in the Uluru Statement from the",10 questions about the Voice to Parliament answered by the experts - The Conversation.pdf,2023-09-14,https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014
"Statement from the Heart to the Australian 
people.  
 
*** 
 
This is correct, and  reflects the processes that led 
to the delivery of the Uluru Statement from the 
Heart: the Regional Dialogues and the First 
Nations Constitutional Convention, which 
involved 250 Aboriginal and Torres Strait 
Islander delegates drawn from the more than 
1000  delegates who participated across the 
Country.  
 
*** 
 
This is an accurate statement of the proposal, in 
that it refers to constitutional recognition and 
the establishment of  the Voice.  
 
 
*** 
 
There is substantial academic research that 
supports the claim  that practical progress will be 
made in relation to key indicators when the 
government listens to the views of Aboriginal 
and Torres Strait Islander people . 
 
*** 
  
 22 Australians from all walks of 
life, all faiths and cultures, and 
all sides of politics have given 
their support to this proposal.",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"That is not good for Australia.  
 would create dysfunctional delays within 
gover nment . Former Chief Justice of the 
High Court, Robert French has explained 
that should any future arrangements be 
unworkable (in the sense of producing 
delays or dysfunction) ”the parliament 
could amend the law accordingly”. 
French said “I don’t believe th ere is any 
real basis … for an implied constitutional 
obligation to take into account 
representations”.  
 
Leading constitutional barrister Bret 
Walker SC said “the notion that there is 
an implication … whereby the validity of 
executive actions will be some how 
jamming the courts from here to 
kingdom come as a result of this 
enactment, is really too silly for words”.  
 
 
*** 
 
This is a subjective statement, but based 
on the misleading claims above.  
 
7. IT OPENS THE DOOR FOR ACTIVISTS  
 
The legal uncertainty a nd the absence 
of details raises the question: what 
comes next?  
 
 
 
 
 
***",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Italian 1300 720 138
Khmer 1300 720 134
Korean 1300 720 468Macedonian 1300 720 139
Mandarin 1300 720 142
Polish 1300 720 143
Portuguese 1300 720 145
Russian 1300 720 146
Serbian 1300 720 147
Spanish 1300 720 148
Turkish 1300 720 149
Vietnamese 1300 720 152
Other languages 1300 720 153VOTING IS COMPULSORY
This page has been intentionally left blank
Y
Your official
refeES |
rendum pamNO
phlet
46 7
Your official Yes  | No r eferendum pamphletYour official Yes  | No r
eferendum pamphletOn the following  
pages you will find the 
Yes and No cases 
The arguments for each case have been provided  
by the majority of federal Members of Parliament 
and Senators who voted for or against the proposed 
law to alter the Constitution, and who desired 
to forward such an argument. 
Those who voted for the proposed law, and who 
desired to forward such an argument, have created 
the Yes case, while those who voted against the 
proposed law, and who desired to forward such an",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"what areas it focusses its attention on, 
because its purp ose will be to have 
political influence. The Parliament will 
also play a role in setting out in 
legislation how the Voice’s 
representations are to be received by 
Government.  
 
*** 
 
This is misleading in that it does not 
reflect the overwhelming majority of  
legal opinion that it is highly unlikely 
that the High Court will draw an implied 
requirement for the Government to give 
notice to the Voice, consult with the 
Voice, or take into account the Voice’s 
views. While there may be an initial 
constitutional chal lenge, the High Court 
will likely deal with this quickly (as it 
does with other important operational 
constitutional questions). The 
overwhelming majority of legal opinion 
is that there will be no ongoing 
constitutional supervisory role for the 
courts that  will create ongoing delay 
and dysfunction.   
 
*** 
 
These statements are  misleading. The 
overwhelming majority of legal opinion",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Recognising Aboriginal 
and Torres Strait Islander 
peoples through a Voice
Information Booklet
We acknowledge the Traditional Owners and Custodians 
of Country throughout Australia and acknowledge their 
continuing connection to land, waters and community.
We pay our respects to the people, the cultures and the 
Elders past and present.Referendum to enshrine a Voice
In late 2023, Australians will have their say in a referendum to recognise Aboriginal and  
Torres Strait Islander peoples as the First Peoples of Australia through an  
Aboriginal and Torres Strait Islander Voice enshrined in our Constitution.
What is the Constitution?
The Australian Constitution is the set of rules by which 
Australia is governed.  
The only way to change the Constitution is by holding a 
referendum. It is up to the Australian people to decide if the Constitution should change. 
What is a referendum?",Recognising Aboriginal and Torres Strait Islander peoples through a Voice - Information Booklet.pdf,2023-09-14,https://voice.gov.au/sites/default/files/2023-06/voice-information-booklet-english.pdf
"Aboriginal and Torres Strait 
Islander people about matters 
that affect their lives, so 
governments make better 
decisions.  
 
  
 
Meeting t he request in the Uluru Statement from 
the Heart for a constitutionally -enshrine d Voice 
will operate as constitutional recognition of the 
unique place and history of Aboriginal & Torres 
Strait Islander people. This request came from 
one of the most comprehensive consultation  
processes  with Aboriginal and Torres Strait 
Islander people ever conducted , through the 
2016 -2017 Regional Dialogues and the First 
Nations Constitutional Convention  held at Uluru 
in May 2017.  It is the form of recognition that 
they have asked for.  
 
 
*** 
 
The reference to listening refers to the core 
function of the Voice : making representations to 
government and the Parliament on matters 
affecting Aboriginal and Torres Strait Islander 
people , so that decisions and laws are informed 
by those views. There is substantial academic",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"only about matters ‘relating to Aboriginal and Torres Strait  
Islander peoples’. While this is a deliberately broad remit, it 
is legally limited. The Voice will also have to operate within 
pragmatic and political realities, which mean s it will not have 
the resources to make representations on every matter 
relating t o Aboriginal and Torres Strait Islander people, and 
it will need to prioritise the most pressing issues for those 
people it represents and to whom it is accountable.  
6. IT RISKS DELAYS AND DYSFUNCTION  This is misleading . It ignores the fact that the amen dment 
leaves Parliament and the Government with the last say on 
laws and policies. It does not reflect the overwhelming 
majority of legal opinion that the High Court is highly  
 9 unlikely to  draw an y implied requirement for the 
Government to give notice to the Voice, consult with the 
Voice, or take into account the Voice’s views. While the basic 
principle of access to the courts means there may be",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"criteria and mandatory guidelines . Adequate 
records weren’t kept  and the department did not 
have an proper way of measuring performance 
and whether the objectives behind the spending 
of money were being met.    
 
 
*** 
 
This accords with the evidence that 
demonstrates government engagement and 
listening to Indigenous peoples will result in 
better, longer -term solutions to systemic and 
complex problems.  
 
 
 
 
 
*** 
 
This is a statement of aspiration, but accords 
with the aca demic research on likely effects of an 
institution such as the Voice.  
 
 
*** 
 
The facts of this case study are accurate,  drawing 
on the work of the Institute for Urban Health, 
which services South East Queensland Aboriginal 
Medical Services, including ATSI CHS Brisbane, 
Yulu-Burri -Ba Aboriginal Corporation for 
Community Health, Kalwun and Kambu, Moreton 
Aboriginal and Torres Strait Islander Co mmunity 
Health Service: https://www.iuih.org.au/ . This",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"more determined or more 
united. The Voice is our best 
shot, let’s take it.”  
 *** 
 
The 1967 referendum is celebrated as an 
important step forward in relations between 
Aboriginal and Torres Strait Islander people and 
non-Indigenous Australians.  
 
 
*** 
 
This is correct in that it refers to the legal and 
constitutional requirement for all Australians to 
vote in a referendum , and for a majority of 
Australians nationally, and a majority within four 
of the six states,  to make this constitutional 
change.  
 
*** 
 
This is correct, although the form of recognition 
that has been given to First Peoples in different 
settler states has differed. In Canada, this has 
included constitutional recognition of 
Indigenous rights, whereas in New Zealand, 
where there is no writt en constitution, this has 
been achieved through a variety of mechanisms, 
most notably the Treaty of Waitangi and the 
Waitangi Tribunal.  
 
 
 
 
 
 
 
5. Save money.    
 32",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"this proposal.
Now we can make it a reality.
Voting Yes is an act of unity that will bring Australians together.
2. Constitutional recognition for concrete results.
Constitutional recognition is a powerful statement that will drive practical change.Voting Yes means:
• Recognising Aboriginal and Torres Strait Islander peoples as the First Peoples of Australia.
• Celebrating and sharing 65,000 years of history.
• Sending a powerful message to the world about Australia’s unity.
• Making a practical difference for the future.
Generations of Aboriginal and Torres Strait Islander people have enriched our nation with their culture and 
creativity, their knowledge of the land and waters, and their contribution to Australian life.
Yes case  
continues
p.14
The case for voting   No
“I would foresee a decade or more of constitutional and administrative law litigation arising out of a voice...”
(Ian Callinan AC KC, former High Court Judge)
1
This opens a legal can of worms.
2. THERE ARE NO DETAILS",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"Ipsos poll indicated 80% support 
amongst the 300 Indigenous 
respondents. In April 2023, YouGov 
found support at 83% among the 732 
Indigenous participants in its poll across 
the country. In 2022, Reconciliation 
Australia’s Barometer survey found that 
87% of First Nations respondents said it 
was important to protect  a First Nations 
body in the Constitution. In addition to 
the polli ng, there is also significant 
support among prominent Indigenous 
organisations, including, for instance, 
the Northern Territory Land Councils, 
which in June 2023, issued the Barunga 
Declaration to the Government in 
support of the Voice, and peak bodies 
such as the Australian Indigenous 
Doctors Association.  
 
PERMANENT  
 
Putting a Voice in the Constitution 
means it’s permanent. We will be stuck 
with negative consequences.   
 
To say that the Voice is permanent is 
misleading in two respects. First, it could 
be removed by a future constitutional",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"referendum.  
  
3. IT DIVIDES US  
 
Enshrining in our Constitution a body 
for only one group of Australians means 
permanently dividing Australians. Many 
Indigenous Australians do not agree 
with this.   
 
“This Voice will not unite us, it will 
divide us by race.”  (Senator Jacinta 
Nampijinpa Pr ice, Shadow Minister for 
Indigenous Australians and Warlpiri 
woman)  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 
This is misleading because it does  not 
reflect the current constitutional 
position. The history of the colonisation 
of Australia is one in which there has 
always been different treatment of 
Aboriginal and Torres Strait Islander 
people. This is reflected, for instance, in 
the current consti tutional text in which 
the Commonwealth Parliament is given 
power to make laws about people of a 
particular race under section 51(xxvi). In 
practice, that power has only been used 
to make laws specifically about 
Aboriginal and Torres Strait Islander 
people .",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"This is misleading because it does not 
reflect the current constitutional 
position. The history of the colonisation 
of Australia is one in which there has  
 47  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
It creates different classes of citizenship 
through an unknown body that has the 
full force of the Constitution behind it.  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
Many Indigenous Australians do not 
support this.  
 always been different treatment of 
Aboriginal and Torres Strait Islander 
people. This is reflected, f or instance, in 
the current constitutional text in which 
the Commonwealth Parliament is given 
power to make special laws for people 
of a particular race. In practice, that 
power has only been used to make laws 
specifically about Aboriginal and Torres 
Strait Islander people.  
 
The Voice proposal is a way of 
recognising this existing difference, and 
the unique status, history and culture of 
Aboriginal and Torres Strait Islander",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"indicators when the governme nt listens to the 
views of Aboriginal and Torres Strait Islander 
people. There is also evidence of poor  
 27  
 
 
 
 
 
 
 
 
 
*** 
 
No-one thinks the Voice will 
instantly solve everything - 
but we will finally have the 
right approach in place. Here 
are three examples where 
listening to Indigenous 
people has delivered better 
outcomes.  
 
*** 
 
IMAGINE THE PROGRESS 
AUSTRALIA COULD MAKE 
WITH A VOICE.  
 
*** 
 
Listening Works: Better 
Health Services   
 
Community -controlled 
Aboriginal Medical Services 
employ local Indigenous 
people.  
 government administration . In a 2017 Audit, the 
Australian National Audit Office found that the 
administration of the Indigenous Advancement 
Strategy did not follow  the department’s own 
criteria and mandatory guidelines . Adequate 
records weren’t kept  and the department did not 
have an proper way of measuring performance 
and whether the objectives behind the spending",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"13 12
Your official Yes  |  No referendum pamphlet    |   The case for voting NoYour official Yes  
|
 
No referendum pamphlet    |   The case for voting Yes
Who 
wrote 
this?Who 
wrote 
this?The content of this argument (which can be viewed at aec.gov.au/referendums/pamphlet.htm) 
was authorised by a majority of those members of Parliament who voted for the proposed law and desired to forward such a case. This text has been published without amendment by the Electoral Commissioner.The content of this argument (which can be viewed at aec.gov.au/referendums/pamphlet.htm) was authorised by a majority of those members of Parliament who voted against the proposed law and desired to forward such a case. This text has been published without amendment by the Electoral Commissioner.Parliament and Government will still be responsible for all laws, programs and funding.
Patrick Dodson, Senator for Western Australia, Yawuru Elder:",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"and No cases, authorised by the parliamentarians, as part of a pamphlet.  
 
While the pamphlet is called the ”Official” Yes/No pamphlet , it is important to 
remember that the independent AEC was not involved in preparing the Yes and No 
cases, and has not been involved in reviewing the accuracy of the claims made in the 
cases.  
 
  
 
   
 6 Analysis  – Key to terminology  
 
Term  Explanation  
Accurate  The claim is accurate.  
 
Inaccurate   The claim is inaccurate.  
 
Assisted by further 
explanation  Understanding the claim is assisted by further explanation .  
 
Misleading   Information has been presented incorrectly, out of context 
or omitted.  
 
General claim 
supported by 
research  
 The claim  is a specific one as to the future but  is 
supported by  available  general research .  
 
Unsupported  This is a subjective claim but is unsupported by the 
argument made  or is a claim as to the future that is not 
supported by available general research .",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"include laws of general application which have a particular impact upon Indigenous Australians.
An example might be a future law that required photo identification for people to be able to vote in
federal elections. While such a law would be one of general application, it would most likely have a
greater impact upon Aboriginal and Torres Strait Islander people in remote areas who are less likely
to have photo IDs. It would be important for the Voice to be able to make representations to
parliament about the potential impact of such a law in suppressing the votes of Indigenous
Australians and to the government about ways of ensuring all Indigenous Australians are able to vote.05/09/2023, 04:53 What happens if the government goes against the advice of the V oice to Parliament?",What happens if the government goes against the advice of the Voice to Parliament - The Conversation.pdf,2023-09-14,https://theconversation.com/what-happens-if-the-government-goes-against-the-advice-of-the-voice-to-parliament-200517
"38 Analysis : The No Case  
 
No Case claim  
 Analysis  / explanation  
REASONS TO VOTE NO – A 
SUMMARY  
 
This Referendum is not simply about 
“recognition”. This Voice proposal goes 
much further.  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
If passed, it would represent the biggest 
change to our Constitution in our 
history.  
 
 
 
 
 
 
 
 
 
 
 
 
 
***  
 
 
The Voice proposal is a form of 
constitutional recognition for the place 
of Aboriginal and Torres Strait Islander 
people. It is the only form of recognition 
that was asked for by Aboriginal and 
Torres Strait Islander people after a 
series of deliberative c onsultations  
(known as the Regional Dialogues)  that 
resulted in the Uluru Statement from 
the Heart. It is true that it not only 
provides recognition, but also contains 
structural constitutional reform, which is 
why it is often referred to (for instance, 
in the Yes argument) as recognition 
‘through’ the Voice  and practical 
recognition .  
 
***",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"and local voices that are yet to be established. These local and regional groups would control 
appointments to the national body and would be the new powerbrokers.  
Exactly how voice members will be appointed is just one of the details that has not been resolved. But 
those who have worked on this proposal have designed an institution that would suffer from a 
democratic deficit.  
And because the voice would be at the heart of our system of government, that malaise would  
weaken Australian democracy.  
The final report of the Indigenous Voice Co-Design Process raises the prospect that some members of 
the voice may simply be nominated by the local and regional voices while others might be elected. That 
erosion of democratic principle weakens the case for incorporating such an entity in the Constitution.  
But that is not the only departure from democratic principle. One of the most startling proposals in",The Case for Voting No - Rule of Law Education Centre.pdf,2023-09-14,https://www.ruleoflaw.org.au/wp-content/uploads/Voice-Case-for-No-PDF.pdf
"05/09/2023, 04:53 What happens if the government goes against the advice of the V oice to Parliament?
https://theconversation.com/what-happens-if-the-government-goes-against-the-advice-of-the-voice-to-parliament-200517 1/5Academic rigour , journalistic flair
What happens if the government goes against the advice of
the V oice to Parliament?
Published: February 28, 2023 4.08pm AEDT
Anne Twomey
Professor emerita, University of Sydney
We asked our readers what they would like to know about the proposed Indigenous Voice to
Parliament. In the lead-up to the referendum, our expert authors will answer those questions. You
can read the other questions and answers here.
If the government disagrees with representations made by the Voice, the short answer is that the
government prevails. Governments and parliaments are elected to represent all the people, not just
one group of the people. This means they have to take into account a broad range of considerations,",What happens if the government goes against the advice of the Voice to Parliament - The Conversation.pdf,2023-09-14,https://theconversation.com/what-happens-if-the-government-goes-against-the-advice-of-the-voice-to-parliament-200517
"10. THERE ARE BETTER WAYS FORWARD
This referendum is not about simply recognising Indigenous Australians in the Constitution.That can be achieved without tying it to a risky, unknown and permanent Voice.Recognition has the widespread support of Australians. However, this Voice proposal is the problem.There are many Australians who oppose a Voice on principle.Others might be willing to consider a less risky Voice option, but the Government has not given you this choice.When previous changes to the Constitution have been proposed, there has been a Constitutional Convention to 
properly consider options and details.
No such process happened here. This process was rushed and heavy-handed.This approach isn’t unifying, or effective. It’s divisive.
THIS DECISION IS YOURS
This is a very important decision. Unfortunately, the legitimate questions and concerns of many Australians have 
been dismissed.",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"- Members of the Voice would be Aboriginal 
and/or Tor res Strait Islander, according to the 
standard three part test.  
- Members would be chosen from each of the 
states, territories and the Torres Strait Islands.  
- The Voice would have specific remote 
representatives as well as representation for 
the mainland To rres Strait Islander 
population.  
- The Voice will have balanced gender 
representation at the national level.  
 
The Design Principles also include that ‘Members 
would serve on the Voice for a fixed period of  
 14 time, to ensure regular accountability to their 
communities’.  
 
The constitutional amendment refers to the core 
function of the Voice as making representations 
to Parliament and the Government on matters 
relating to Aboriginal and Torres Strait Islander 
peoples. It is accurate to describe this function as 
giving ‘advice ’ in that it will not have any binding 
effect on government and the Parliament. There",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"The Voice will advise on practical steps to improve Indigenous health, education, employment and housing.
Putting the Voice in the Constitution gives it stability and independence, now and into the future.This means the Voice can give frank advice, without getting caught up in short-term politics.We can’t solve all the challenges Indigenous Australians face overnight. We need action now, as well 
as planning for the long term.
That’s why we need a Voice that can’t be abolished with the stroke of a pen.Legal experts have made it clear that the Voice will not have the power to prevent, delay or veto laws or 
decisions. The Voice is about advice.
8. Making government work better.
Voting Yes means:
• Government getting better advice and delivering better outcomes.
• An addition to the Constitution backed by the experts.
Senior lawyers and former High Court Judges have been part of this process.
What the Legal Experts Say:
• Constitutionally and legally sound.",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
